Transaction ID,Timestamp,Sender UPI ID,Receiver UPI ID,Amount (INR),Status,Transaction Speed (min),User Transaction Frequency,Account Age (days),Fraud Label
643af396-372e-4970-b131-363b72bcba56,10-03-2023 00:09,4734813735@okhdfcbank,0992351236@okicici,12507.74,SUCCESS,6.283816838927599,90,1049,1
61a713d9-deb6-4f69-a30e-ba4b48a04029,28-06-2023 06:16,3848601952@okhdfcbank,2156159867@okicici,24920.18,SUCCESS,12.128803171994733,7,492,1
5032dcf9-327c-4983-8a24-458db6d59f1b,30-06-2023 16:26,0696746336@okicici,1837509242@okaxis,22050.78,SUCCESS,10.706780257085471,31,29,1
c1991cdf-59b3-4805-8618-516d9126e58b,22-10-2023 14:24,9591595004@okybl,8511538111@okybl,11198.79,SUCCESS,25.599670190821,27,1285,0
6632fd42-ffb8-4a17-9ce9-2811053e92dc,23-11-2023 09:34,5885076621@okicici,4392411757@okaxis,48102.53,SUCCESS,4.298523798686795,22,148,1
6a53e519-047e-4c46-8ec2-0047560e5416,26-07-2023 07:30,0127000399@oksbi,0253631161@okaxis,13804.34,SUCCESS,4.887867774775652,55,3134,1
10c1d909-8397-46b8-8aaa-6c8e10ea727f,07-07-2023 08:37,6810309368@okhdfcbank,7911478704@okhdfcbank,34632.4,SUCCESS,28.777797526150835,14,847,1
a3fdc77f-2e09-4cde-8b44-cf5ed3f0d13c,22-03-2023 11:44,1254305403@okaxis,1221205609@okhdfcbank,14282.86,SUCCESS,27.8170913512818,60,1829,1
7a9513fa-43ee-438c-84d1-7d24c89d0595,29-09-2023 21:38,1479339861@okicici,9066412262@oksbi,24549.45,SUCCESS,2.356811734901816,86,1612,1
5dd1559f-067e-4e7a-ac32-94b245eea3cf,13-07-2023 00:53,3430838626@oksbi,6157869107@okybl,17840.95,FAILED,8.916500221700522,89,1205,1
02a873e9-d1c0-4d7c-a339-0b25939e2b17,24-09-2023 21:52,0000990372@okybl,6074050954@okybl,37266.69,SUCCESS,7.064521237317658,50,183,0
270bc06e-2677-41af-bbb4-ac2b22d2a5fa,01-12-2023 14:59,1695726240@okicici,8473355775@okicici,45972.81,SUCCESS,7.993865549513983,45,1460,1
68b1f6cc-6e1d-4c43-96bb-1a9044d974d8,14-11-2023 06:13,4553493648@okaxis,2295243313@oksbi,39647.38,SUCCESS,0.5715703575489068,6,711,0
c749375f-3308-43dd-a8c4-27dbd52a9243,26-10-2023 20:38,1093951073@oksbi,2641824550@okicici,7725.5,SUCCESS,25.12462517525344,20,2103,0
b5ca1344-ad5b-4651-b201-7dad1e89bc67,05-02-2023 14:48,9297379468@okicici,4140062352@okicici,43866.96,SUCCESS,6.153276253529192,43,672,0
b75e30b2-d4c1-4733-abcb-34f7569c2d73,13-04-2023 06:04,8315278756@okhdfcbank,9872645934@oksbi,34873.68,SUCCESS,1.4612802656541777,74,129,0
dea862e3-3a0a-46ff-93b8-fb500e0715dc,07-01-2023 16:08,3870184294@okybl,9096661891@okaxis,15665.19,SUCCESS,10.39806694620778,17,982,0
402b7a16-f18e-4209-ac0f-c6159ddffd26,04-09-2023 07:58,7459432019@okhdfcbank,5467780475@okybl,25331.7,SUCCESS,3.3936457284547563,58,2060,0
e530239a-9eef-4c9c-ab27-c9407e59665a,11-05-2023 21:21,7828685531@okaxis,1788870258@okicici,6616.29,SUCCESS,6.868738157024896,20,3114,0
65f84954-79f3-4dfb-b1ab-6bed7d1d0e83,05-09-2023 18:55,4243338453@okicici,5636325355@okhdfcbank,40775.58,SUCCESS,24.383939301013346,14,1487,1
8df6ffc6-9f52-4434-992d-5431c9123786,24-04-2023 13:03,6698469329@okybl,4267332816@oksbi,7033.59,SUCCESS,4.336460183984562,30,1995,1
d6d96e16-92ab-4d44-9149-7687ca3a3cd8,02-03-2023 15:49,9469966790@okicici,8503983598@okybl,31500.5,SUCCESS,19.57902358059731,73,3182,0
193530fb-0599-4203-9399-31638735b25f,05-06-2023 04:16,0046071051@oksbi,5218699928@okicici,31778.9,SUCCESS,11.23810200193209,31,1795,0
a068ea1a-c039-4b36-94aa-747464098364,04-05-2023 21:20,3702138196@okaxis,5320355616@okhdfcbank,45396.45,SUCCESS,8.318048636809637,56,2851,1
524127a1-46eb-4fd3-889d-f9bfa85b0b57,09-04-2023 20:23,7678097508@oksbi,3692819098@okhdfcbank,668.08,SUCCESS,17.075673227134846,71,1955,0
db2506c9-6d5b-4f09-ab47-f221d50bc3c2,05-11-2023 01:39,8347576235@okicici,9348631179@okaxis,49051.7,SUCCESS,26.066133395240364,96,1851,1
6993a27a-db1b-4860-85e0-d4561d5e19e4,17-08-2023 04:30,8172754456@okicici,0271448685@okhdfcbank,37836.16,SUCCESS,25.53775026559204,53,1904,0
67853dde-bd62-457a-b782-a5ef99a9724a,04-03-2023 22:07,0595448518@oksbi,8813153259@oksbi,36484.74,SUCCESS,20.134232190734163,85,528,1
e41a643b-55fa-4cdd-9f52-b69d5396093b,06-05-2023 00:21,9687447131@okhdfcbank,2791182532@oksbi,11214.47,SUCCESS,12.823297794599153,27,202,1
ab4e3cd6-8cde-4e19-94db-e5066b27b49c,24-07-2023 07:19,1572724981@oksbi,9099748566@okicici,44968.52,SUCCESS,26.56359283322704,73,2373,0
11413e99-3753-47d3-84f2-e754f0e9a4c6,20-10-2023 20:49,4636109878@oksbi,0328240969@okicici,44105.37,SUCCESS,13.743192480816406,14,3216,0
a0078186-46db-4fbc-be72-784c9a28689d,10-10-2023 21:38,8471853112@okaxis,7360540220@oksbi,12541.51,SUCCESS,14.13672057162738,14,1981,0
4e9f8a0c-05e9-467a-8e3d-6a4aa8750fda,12-06-2023 07:22,4660944488@okicici,2081429142@okicici,27842.73,SUCCESS,2.683344142541288,69,928,1
13af3b6a-18e2-4f31-98b7-86a9a4936834,05-05-2023 13:58,7215712188@okicici,5203222979@okicici,30897.31,SUCCESS,24.072674500797635,5,2306,1
63fa0eaa-89b2-4f50-a686-11f1d33254c0,09-08-2023 16:21,9297379468@okicici,0723912802@okybl,31175.19,SUCCESS,12.29859343281274,99,1473,0
ad69e6c1-1d75-4cbd-804c-73d38f8c85c7,04-09-2023 20:17,4540498260@okhdfcbank,6434017462@okaxis,9855.81,SUCCESS,26.75213402834881,15,1693,0
ef8b8fdd-6962-4feb-ac9c-538e0c56c532,27-07-2023 21:59,3470805227@okhdfcbank,3291269218@okybl,20096.27,SUCCESS,23.14760257221742,79,1172,1
8a44df45-5f51-4dba-b91e-0f32b92e1d00,18-04-2023 17:50,1611670234@okaxis,6420532463@okaxis,14394.28,SUCCESS,10.13879378513504,12,386,1
6e272211-b6e2-46b4-bc36-6d94250341d3,11-01-2023 23:40,3521898918@okicici,7986359740@okicici,20236.8,SUCCESS,20.30031017038638,75,1592,1
93ebb4ff-43f8-418d-b31f-f0a6c58104ea,03-12-2023 02:43,6898542101@okhdfcbank,3947052963@okybl,2164.06,SUCCESS,6.634933941584262,17,3079,1
0b16b1d8-5d61-429d-bde8-ce5dfdae4743,21-11-2023 19:24,4255318676@okhdfcbank,4377416309@okicici,31344.76,SUCCESS,24.10469197052029,73,2012,0
17c5c7a3-6189-4b4d-9d7f-0b59e89f2c2d,15-12-2023 21:26,0017185135@oksbi,1099495099@oksbi,49580.92,SUCCESS,12.442979183799688,7,2820,1
e8070102-2b99-4b4c-a817-f7b30e306baa,20-01-2023 20:36,0840007859@okybl,7472452240@okaxis,21291.83,SUCCESS,2.086413189503308,33,1616,1
f135ac5c-e4f6-459b-b115-85c3ecc8eaa2,15-03-2023 10:05,6623476068@okaxis,0106480124@okhdfcbank,41804.76,SUCCESS,4.132036115571511,3,625,1
8a900d55-cada-44cf-8f26-c7d157f13aca,18-01-2023 19:59,9314080901@okicici,5030835660@okaxis,45006.7,SUCCESS,19.833132531910493,98,2638,1
96f29f26-d488-4c1a-82e7-693151965992,17-04-2023 14:24,0764855058@okicici,5031442088@oksbi,36940.93,SUCCESS,5.461466939850881,5,1212,0
9784d0a8-7a47-4e26-aedf-fd178847f42a,03-06-2023 15:07,6108886462@okicici,8815792253@okhdfcbank,23302.07,SUCCESS,13.949233328263627,14,3649,1
6d7654bd-2707-430e-bdcd-c2de4e7e73da,05-12-2023 22:25,7172844630@okybl,6365927094@okaxis,31461.65,SUCCESS,18.12439117240229,96,493,1
7f955337-7e69-44a9-9e0c-82517456e041,31-12-2023 18:47,6093280960@okhdfcbank,9704205649@okicici,3377.91,SUCCESS,8.254592996427316,65,2774,0
55b3d912-023d-4142-8831-10078cf0b0b1,18-02-2023 04:05,9099618827@okicici,6099201370@okhdfcbank,5907.91,SUCCESS,23.980286801301773,43,2785,0
6545fbe2-4050-4102-b526-74701c84ec3c,01-11-2023 14:09,2373235918@okicici,0219497718@oksbi,30896.2,SUCCESS,1.7235454120925198,24,3438,0
5b4378e6-4332-4b64-974f-c7472b305dd4,15-08-2023 09:55,0658136040@oksbi,4548667349@okhdfcbank,44542.75,SUCCESS,12.411151758778082,92,2377,0
971647f4-49aa-4e29-9289-d9fde485d0c2,13-11-2023 11:13,4879596432@okaxis,8563224108@okaxis,44582.59,SUCCESS,13.05037997454111,64,375,0
f5faa9b0-1cd4-475b-9894-1f127f2abfba,22-12-2023 08:46,2138312809@okaxis,1973003949@okybl,40320.09,SUCCESS,0.6261487632202749,33,314,0
ec536bc6-c8b1-492b-9c0d-9a332f6a9e9d,10-03-2023 17:36,1423757230@okaxis,2032864599@okhdfcbank,46604.82,SUCCESS,8.07994590935899,45,2696,0
94ebc00a-6769-479e-8a6a-96c9e6b91a69,04-07-2023 04:21,2283469699@okicici,6424966676@okybl,47432.44,SUCCESS,19.820571281699703,76,1715,0
dbed6b9b-8dbe-49e8-abd0-c88857070425,01-02-2023 07:45,2186049413@okhdfcbank,6074050954@okybl,6244.3,SUCCESS,7.63197123863416,27,1949,1
08ed9931-a91e-4512-87de-09c27e6bd2e8,19-05-2023 19:53,6989478043@okicici,7631622590@okybl,24561.23,SUCCESS,5.717084212197422,23,3363,1
3f47e1a3-8c65-469f-a0b4-d7270baa5a34,09-12-2023 06:26,4641622680@oksbi,3381750493@okicici,27721.65,SUCCESS,14.196644993807253,21,2547,0
b738422d-dfc6-46eb-a4d7-b1628a76cdb6,21-05-2023 00:07,0811248519@okaxis,1450544834@okicici,16868.58,SUCCESS,8.282406870685083,11,861,1
bb6d68aa-5da2-4e53-9a70-6ee22cedab7a,20-03-2023 15:35,9730472650@okaxis,3856607212@okaxis,2394.18,SUCCESS,21.999001629708943,11,2868,0
331435f7-be12-4ffb-b749-5991292d903d,27-11-2023 10:59,0611006539@okybl,4413669725@okybl,1048.49,SUCCESS,23.420520727759047,64,3608,1
8e7de33c-9934-49ef-a652-5e154a5929a5,09-03-2023 18:22,2007338440@okybl,3821504945@oksbi,12390.61,SUCCESS,21.13841134693404,23,238,1
09ac848b-3182-467c-a8f1-4c984cdcd923,05-11-2023 21:35,3231647583@okaxis,1586198582@oksbi,42302.69,SUCCESS,12.355808828494672,3,2391,0
1e78ceab-5884-448d-9106-aaf000c805ad,09-11-2023 14:57,5604958881@okybl,0214822935@okybl,5930.59,SUCCESS,12.795178343597389,85,860,1
6cbf9687-2634-4d6b-acc2-aea5d1396e1b,14-12-2023 15:48,0423341660@okicici,0923783909@okaxis,12419.17,SUCCESS,8.940191975734177,61,600,0
eacba953-646a-4754-b41c-78604573aa75,28-08-2023 00:32,2253566954@okicici,3294719385@okybl,4705.04,SUCCESS,22.41597006120493,88,1935,0
b542c8ed-c748-4d95-bdc6-34514d857b6a,19-02-2023 17:04,6709431337@okicici,2665877988@oksbi,1227.89,SUCCESS,5.292834494696052,12,1863,1
31efd532-66b7-4deb-a668-4274e92014ad,11-12-2023 15:27,7041132054@okhdfcbank,2109405017@okicici,14301.28,SUCCESS,27.97118884665616,88,1851,0
ee4e173d-e691-4d63-bbbb-687b8c5a82a7,19-11-2023 09:02,0521979381@okicici,8598877316@okhdfcbank,44060.57,SUCCESS,1.4306993043507554,82,1592,1
264e401b-3f12-4834-a625-4d2afa66258b,27-04-2023 19:00,0805075271@oksbi,8500458292@okicici,9057.55,SUCCESS,25.957778895573263,12,424,0
00617227-f4fd-4845-8923-0a667407ff01,15-01-2023 06:11,6834152496@okicici,3420658909@okhdfcbank,14963.72,SUCCESS,5.675804094042178,31,3251,1
7fa5b68f-93e7-4c67-9169-87be8fbcabd4,08-02-2023 07:14,3366114259@okhdfcbank,0523734464@okicici,4102.8,SUCCESS,23.6911759209856,35,3275,0
a9b136bb-b5e4-4348-853f-451648383931,22-03-2023 08:58,1598799593@okhdfcbank,9335924389@okaxis,29711.78,SUCCESS,3.0071725737369963,46,1577,0
3763584c-c894-4665-9504-9daa95971ecb,09-05-2023 16:46,4109934643@okhdfcbank,7645031745@oksbi,43938.08,SUCCESS,14.687609902679828,40,2869,1
44271696-61db-4793-9caa-653fe4355728,25-08-2023 21:04,5306445590@okaxis,0898317054@okybl,29649.31,SUCCESS,8.17479424285272,83,191,0
e748184c-47cb-4f6f-94a6-9c4e4db0d5b3,16-02-2023 07:59,3521898918@okicici,0259244429@okicici,36876.43,SUCCESS,25.784884660876,80,1186,1
11a03c61-b715-4cb4-af81-599345b90e14,28-10-2023 05:41,2915096530@okybl,7377508820@oksbi,28442.2,SUCCESS,4.6648312040728745,26,263,0
f545dde1-b142-4898-be8b-4a47b3c238ab,12-06-2023 15:19,5039765312@okicici,8563224108@okaxis,45720.58,SUCCESS,18.5352099217623,95,3282,1
401640a7-1a9e-4702-8177-bcfcdad16ca8,02-02-2023 21:57,8662907843@oksbi,0214066166@okicici,1987.13,SUCCESS,1.719124343989282,42,503,0
1a4097fe-29ea-4bda-a028-530a3508e867,28-06-2023 20:40,7412477088@okybl,1797289978@okaxis,35963.1,SUCCESS,6.764503702453721,98,3519,0
9c73ec52-fee5-44cd-91f3-ee646e16643f,11-01-2023 06:26,0846194083@okybl,3381750493@okicici,25254.07,SUCCESS,9.47648964250449,54,141,0
0dfff28e-9571-48ef-b669-b105374447b9,22-09-2023 09:42,1549363662@okicici,7862865165@okhdfcbank,42991.22,SUCCESS,25.518474229028108,56,3433,1
fbb55304-76aa-46a0-8bdf-3e6b1fdb5007,10-01-2023 01:53,8560554780@okaxis,5749624020@okybl,6097.8,SUCCESS,16.062486371693243,79,3571,1
3fc885e9-792b-4fed-80ed-c2c4905750c4,20-11-2023 04:43,2813198284@oksbi,1214433463@okaxis,31791.88,SUCCESS,7.244896386691932,15,1445,1
aa9ad2f3-ae80-4140-82fb-7ffc66d1bd3a,12-12-2023 00:03,5705782401@okybl,2109405017@okicici,23904.6,SUCCESS,5.53328039025323,88,2182,1
e8070102-2b99-4b4c-a817-f7b30e306baa,20-01-2023 20:36,0840007859@okybl,7472452240@okaxis,21291.83,SUCCESS,2.086413189503308,33,1616,1
515dd3a7-bbec-4eca-ba7a-0c7895f81eb4,24-10-2023 13:14,7559140324@okicici,9704205649@okicici,7183.32,SUCCESS,12.828133207752323,1,3253,1
93851749-0b85-484c-bfce-1c021f003386,26-09-2023 21:33,7521038427@okybl,5061341700@oksbi,21151.18,SUCCESS,21.84806240950959,62,1276,0
8cc6c59b-6e62-4f65-91bd-c9889086f21d,12-06-2023 15:21,2757083193@okhdfcbank,0523734464@okicici,18305.43,SUCCESS,28.515833529954865,95,1388,1
0d87a140-1ce8-412b-bc27-49603cf9cc0f,17-02-2023 10:54,8562122542@okybl,9529350469@okhdfcbank,10149.12,SUCCESS,12.975243713461971,47,2453,1
46514562-bbc8-4bfe-b2f1-46ad8ad664ba,22-02-2023 17:19,4517551290@okybl,4734773416@okicici,19712.29,SUCCESS,11.681328753683582,78,2811,1
a0485ba8-0d46-4369-803a-327c9769cfd2,26-08-2023 01:44,3028129563@okhdfcbank,8473355775@okicici,23476.5,SUCCESS,3.101950944880138,49,132,1
f44c7a16-1d64-4828-9b71-4bf7405492da,17-01-2023 19:56,5308706758@okhdfcbank,4612398594@oksbi,40193.22,FAILED,10.51331849337611,46,3078,1
ec55e192-3e9b-4eda-9592-dfd4862f6c16,21-11-2023 21:03,3848601952@okhdfcbank,2437893415@okhdfcbank,32503.16,SUCCESS,28.89921204944777,31,629,1
6f759ece-f85f-45a8-8b42-f76c658a66ac,19-02-2023 11:59,5363775147@okaxis,8353826460@okicici,31996.44,SUCCESS,8.404248754776873,2,672,0
e65f7483-168a-46a8-bd62-9cb9e099e45b,27-03-2023 00:20,2754359134@okybl,4497017381@okybl,37705.93,SUCCESS,19.755177380225582,95,254,0
3f32ae2c-9748-49bc-9103-ac234b7438d2,06-07-2023 03:27,2462635115@okybl,7645031745@oksbi,13051.82,SUCCESS,5.637363076768227,91,2337,0
ea0115f9-0db8-45f3-8a76-017954b8d4f0,15-11-2023 15:38,6792756309@oksbi,3673981584@okicici,16553.89,SUCCESS,12.04186508190662,85,1956,0
10c1d909-8397-46b8-8aaa-6c8e10ea727f,07-07-2023 08:37,6810309368@okhdfcbank,7911478704@okhdfcbank,34632.4,SUCCESS,28.777797526150835,14,847,1
c1738698-1aaf-493b-af3d-721bc3053bd3,06-07-2023 19:42,8313493104@oksbi,8635820861@okybl,35545.95,SUCCESS,6.341653425547561,97,733,0
65b60e2e-3c15-4b30-af9b-8f58c0829a67,03-01-2023 02:34,8420061883@okicici,4114871901@okaxis,42756.42,SUCCESS,9.461928493482928,73,1755,0
258d745f-054f-4fef-8721-5cc2a8937734,04-02-2023 05:51,2193481681@okybl,4672090377@oksbi,15697.95,SUCCESS,26.963234935344232,8,2219,1
426cd2d8-0265-4d82-a5d3-a0905cca9e50,24-12-2023 01:36,8961412111@okaxis,8676825616@oksbi,40711.96,SUCCESS,7.3935205820702,54,2078,0
5fb8c5e0-18d3-456f-8556-8a5f605c895e,07-01-2023 05:57,1827477066@okaxis,8307656219@okicici,5174.33,SUCCESS,23.446174527738947,20,1770,1
8c56bff6-c28d-4c45-87f7-99a035bc0121,12-08-2023 22:04,9010546635@okhdfcbank,3382655406@okicici,6253.06,SUCCESS,27.034030747422623,94,2823,0
ac171a33-2ca9-4c64-b66e-9a6213d668c8,30-11-2023 05:30,2401444410@okaxis,6034749463@okaxis,46341.53,SUCCESS,25.08539731744899,9,3337,0
48bb3386-b374-4b74-9a13-6f02aa4cf4ed,09-03-2023 23:01,1969952198@oksbi,1876063080@okaxis,32128.1,SUCCESS,10.425362891739574,23,2683,1
69b6167d-5ce8-4db1-96eb-566b3f1c81a1,26-05-2023 01:23,3305031649@oksbi,9617239363@okicici,43009.99,SUCCESS,28.365237696991063,61,1022,1
3effb061-534c-4cf1-a358-db22ad5b8620,23-11-2023 18:09,0046071051@oksbi,2349326578@oksbi,8472.52,SUCCESS,4.954130796556343,12,2911,0
0ca813fd-a4ba-4778-8efc-80c92763b22c,18-09-2023 16:47,8662907843@oksbi,3806752646@oksbi,41101.22,SUCCESS,4.482681835597639,75,2320,1
decb6c0f-00a7-44cc-aa33-aa6ac5fd877c,25-07-2023 13:49,8915275740@oksbi,5514557528@okhdfcbank,18489.87,SUCCESS,28.890318672641563,47,857,0
a1fb3b86-9db4-46a2-b144-c6111b082e99,06-06-2023 22:41,8949220375@okhdfcbank,1234454091@okaxis,7325.42,SUCCESS,18.941623385972463,54,3644,0
59959509-b4f6-4ba8-9c33-ec71e0149640,15-01-2023 11:07,5382972562@okaxis,5704134605@okybl,6138.41,SUCCESS,10.032453320150116,86,913,1
1c51e43e-b52b-4c32-85a1-6d59e36806ab,09-02-2023 16:56,4950994660@okicici,0865973130@okicici,24244.48,SUCCESS,11.32463978666905,28,1114,0
643d08cd-2098-4834-83f1-caaebcc8d4bc,09-10-2023 00:04,4674744646@oksbi,8231390529@okhdfcbank,6133.79,SUCCESS,2.1284043262434365,58,3570,1
9e81d087-5b7f-4547-96fc-6eca871eec73,11-04-2023 22:47,7638623401@okybl,0951582346@okaxis,37796.74,SUCCESS,4.533304850003493,97,1382,0
b2dea6ed-0a3a-4356-99b4-30317b646feb,06-02-2023 01:50,0996494836@okhdfcbank,6066474461@okhdfcbank,19702.79,SUCCESS,20.5943557890804,19,2578,0
12d24b97-5bcf-4e8a-a04a-7789953863ce,20-11-2023 04:45,3305031649@oksbi,4267332816@oksbi,34773.53,SUCCESS,20.67925633431298,22,1459,0
d112b519-adcf-44cb-8175-d28c5bbad61c,13-11-2023 03:28,1593132747@okybl,4930217404@okhdfcbank,35827.25,SUCCESS,23.95273954186848,3,3215,1
3356754a-45f8-4ea1-89c3-f22fefd60861,01-03-2023 20:41,8739740055@okicici,7232942271@okaxis,5315.14,SUCCESS,7.812084648545285,98,804,1
f3485d10-6564-419d-bbad-7e6d550e272b,28-01-2023 03:04,8420061883@okicici,1798998963@okhdfcbank,10361.74,SUCCESS,27.670463814436623,26,1933,0
c195cad7-45e4-4d41-9b8f-cd1da837b273,14-07-2023 17:47,6762786934@oksbi,0283942094@okhdfcbank,26361.29,SUCCESS,19.00152254817334,77,3600,0
bea3d76a-c829-48da-a5ee-0e05d8028847,21-01-2023 00:52,3870184294@okybl,3641012813@oksbi,46881.42,SUCCESS,14.414658673683991,14,919,1
2dadc0e9-f0b7-43d1-b940-2c9f51aeac9d,20-10-2023 12:45,6078280216@okaxis,2288324828@okaxis,43706.63,SUCCESS,9.298888914920246,38,1647,0
e12dcc69-f4c9-4d8e-b042-d5476e08c2f2,11-01-2023 01:41,9730472650@okaxis,7872009654@okicici,24392.88,SUCCESS,5.058704767985287,66,831,0
9784d0a8-7a47-4e26-aedf-fd178847f42a,03-06-2023 15:07,6108886462@okicici,8815792253@okhdfcbank,23302.07,SUCCESS,13.949233328263627,14,3649,1
a12beec9-fc90-402f-ad20-15d67c174315,14-09-2023 16:30,0846194083@okybl,1134818251@okhdfcbank,28953.8,FAILED,8.884187192800658,2,2814,0
9bdb14b3-4955-48b2-b444-37add84f8e7f,21-11-2023 00:35,5063530356@oksbi,9258362188@okybl,36545.97,SUCCESS,6.603279764203524,7,1302,1
15e54b47-da7f-4207-bb25-6c3712146810,03-09-2023 01:58,3107620831@okhdfcbank,2390287630@okybl,13267.22,SUCCESS,5.761711309466399,18,1495,0
982a3526-a4ef-4c7d-8fb2-2d59e969a02c,02-12-2023 05:13,0007350717@okhdfcbank,4037739958@okybl,48145.08,SUCCESS,27.769161356774376,39,132,0
7003a891-f38c-4035-8400-065ad3756ad8,10-03-2023 10:51,5973074394@okaxis,1892250554@okicici,30788.06,SUCCESS,21.484940686890354,32,1980,0
2f77b233-8f7d-4132-8312-05339df13fe2,29-06-2023 11:49,9916283476@okicici,5269895033@okybl,28845.51,SUCCESS,6.806010176871687,87,2476,1
8036ad3a-9048-4c4b-92a8-0c5f7310f11d,17-12-2023 10:56,4381334435@okybl,3653643657@okaxis,37120.01,SUCCESS,12.639698292255051,37,13,1
e26d6772-33f4-4d8c-b4d4-698586f1b9ff,30-10-2023 12:02,4570732338@okybl,2246623650@okaxis,1223.09,SUCCESS,6.885600830183834,12,2985,0
964abda2-c66a-4e75-909a-ae50ba48d533,14-10-2023 07:07,4567400578@okicici,7495904326@okicici,32101.95,SUCCESS,9.40794556810099,59,1228,1
bd578eea-3d76-4954-9c78-0cb534b04592,29-04-2023 20:08,1257007168@okicici,4720548276@okybl,24819.46,SUCCESS,8.541740625643042,24,2631,0
5d513e3b-4157-4950-af25-e5a19494f5cf,07-04-2023 23:14,5063530356@oksbi,0992351236@okicici,30254.55,SUCCESS,28.51974339994583,97,3267,0
eb7166d2-1bc0-4129-96a2-6296b2621396,22-10-2023 10:31,6836866827@okybl,8588132295@okhdfcbank,26975.24,SUCCESS,21.756532781896933,41,3211,1
e129aecd-3dfa-4161-8cc3-3e4d7f377da0,02-11-2023 06:44,2674507042@okhdfcbank,5057837405@okybl,45806.28,SUCCESS,29.07545448019515,78,1684,0
95f79d7e-932d-4e56-97f0-203d80a8e5fe,31-03-2023 20:00,5576002311@oksbi,5562623736@okybl,40509.87,SUCCESS,18.90382218287593,72,2326,0
c75100cd-5d94-4fbe-af2d-a2cea204ed7c,16-07-2023 16:34,4252024363@okicici,0893640908@okaxis,6864.91,SUCCESS,20.284461805336072,81,2306,1
05d6e5a6-ca48-4d0c-be22-b4704b3597ca,01-03-2023 21:01,3660029887@okybl,9331571983@okaxis,5134.8,SUCCESS,11.065679520261494,2,1276,1
f18eaebb-983c-4bec-b136-6122fad5e6f6,20-10-2023 08:08,7004607190@okaxis,9730620184@okhdfcbank,22205.17,SUCCESS,2.1150752149341563,64,956,0
cf43bb8d-421c-4fc1-8efd-8b80d31f6528,10-05-2023 10:46,7712380099@okhdfcbank,9141909519@okaxis,43013.3,SUCCESS,24.98184659179817,9,3127,1
46514562-bbc8-4bfe-b2f1-46ad8ad664ba,22-02-2023 17:19,4517551290@okybl,4734773416@okicici,19712.29,SUCCESS,11.681328753683582,78,2811,1
843d18bf-9e4b-4652-9cbb-7325710fe68f,23-12-2023 05:03,2591718534@okaxis,7136498363@okybl,47529.01,SUCCESS,11.136981162945029,1,2290,1
11c771f8-9016-4016-b588-89256b7eb2b3,28-10-2023 05:53,0972266688@okybl,4230831661@okhdfcbank,24661.83,SUCCESS,6.176874816615915,33,1236,0
2486dfd9-8e87-4f30-9789-27316f2c96be,23-07-2023 11:37,9046856453@okicici,7417221440@okhdfcbank,48116.23,SUCCESS,7.344085757748695,8,643,1
60eb5e96-1d2f-41cd-9cac-95a0b781f6d6,30-03-2023 00:44,3791981364@okhdfcbank,7377508820@oksbi,8436.67,SUCCESS,18.193990291300786,29,773,1
3de24a8d-5fb3-4c54-8197-8dd2cf5b82ff,11-09-2023 19:55,4746405874@okicici,2203671740@oksbi,12833.07,SUCCESS,3.158470986192296,46,686,1
193120e1-d4a0-4700-a451-65240c08bcc0,25-05-2023 21:57,7369869661@okybl,8104602736@oksbi,31559.07,SUCCESS,10.96154197188438,7,3511,1
26d05b40-38aa-43b2-9bf4-1f38f5e1070c,23-09-2023 18:25,7956545790@okybl,6365927094@okaxis,22042.0,SUCCESS,8.307551194737218,8,2543,1
d96fd549-7430-48bf-88e9-02683dca775d,01-01-2023 09:35,9492781310@okybl,7683454560@okaxis,7872.5,SUCCESS,7.233711464583355,12,1559,0
f25e2d2e-32c3-44e7-a005-e15231f68ea3,16-01-2023 23:26,8968591978@okicici,0517624787@okicici,24851.02,SUCCESS,1.449551905388827,96,40,0
4d495241-b96c-4aea-a4aa-d0147d6a35d4,14-04-2023 13:14,2401444410@okaxis,9799702079@okaxis,40653.78,SUCCESS,25.56825030756979,77,1344,0
cee38bf6-633a-4ab2-a043-a1d1c87a3153,27-11-2023 10:58,7018842771@okhdfcbank,2184914423@okicici,28317.08,SUCCESS,10.359318186292754,1,647,0
cbc92209-dbb6-4e81-87e6-a2ff53b3182f,17-12-2023 19:50,9810396499@okicici,0720874753@okaxis,2741.01,SUCCESS,22.98152048694539,26,522,1
cce3da25-0ea1-42d5-a26c-2303e7480b5e,22-12-2023 12:13,3745221921@okybl,9435923372@okaxis,42492.55,SUCCESS,20.42173161858608,99,2089,0
3e17fda4-be09-4bcc-9b42-4ccc62a75813,20-05-2023 10:55,2092383983@okhdfcbank,5061341700@oksbi,1264.32,SUCCESS,12.929802566120191,94,1095,0
b55f78d0-feb2-4cec-814e-6c445b676290,20-10-2023 04:22,5337204936@okicici,5467780475@okybl,10406.5,SUCCESS,17.5649000219891,34,2337,0
f70875c9-1ef8-45d8-aafe-fa2d48599f06,03-04-2023 01:26,0157551062@okybl,9299620382@oksbi,33139.15,SUCCESS,29.70908535628368,88,3032,1
3f108972-2584-4c84-ba5f-d5eae201c517,03-05-2023 16:36,3305031649@oksbi,4257719666@okhdfcbank,10277.23,SUCCESS,29.935356904961708,75,57,1
